# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Jun  8 13:38:15 2020
#
# User preference: *
#
# CONSTRAINT:  where (st_teffstr not null
# CONSTRAINT:  and pl_massestr <= 120
# CONSTRAINT:  and pl_radestr not null)
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_controvflag: Controversial Flag
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_bmassj:      Planet Mass or M*sin(i) [Jupiter mass]
# COLUMN pl_bmassjerr1:  Planet Mass or M*sin(i) Upper Unc. [Jupiter mass]
# COLUMN pl_bmassjerr2:  Planet Mass or M*sin(i) Lower Unc. [Jupiter mass]
# COLUMN pl_bmassjlim:   Planet Mass or M*sin(i) Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN pl_k2flag:      K2 Mission Flag
# COLUMN pl_nnotes:      Number of Notes
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_disterr1:    Distance Upper Unc. [pc]
# COLUMN st_disterr2:    Distance Lower Unc. [pc]
# COLUMN st_distlim:     Distance Limit Flag
# COLUMN gaia_dist:      Gaia Distance [pc]
# COLUMN gaia_disterr1:  Gaia Distance Upper Unc. [pc]
# COLUMN gaia_disterr2:  Gaia Distance Lower Unc. [pc]
# COLUMN gaia_distlim:   Gaia Distance Limit Flag
# COLUMN st_optmag:      Optical Magnitude [mag]
# COLUMN st_optmagerr:   Optical Magnitude Unc. [mag]
# COLUMN st_optmaglim:   Optical Magnitude Limit Flag
# COLUMN st_optband:     Optical Magnitude Band
# COLUMN gaia_gmag:      G-band (Gaia) [mag]
# COLUMN gaia_gmagerr:   G-band (Gaia) Unc. [mag]
# COLUMN gaia_gmaglim:   G-band (Gaia) Limit Flag
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_tefferr1:    Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Effective Temperature Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_masselim:    Planet Mass Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth radii]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth radii]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_facility:    Discovery Facility
#
pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_facility
Kepler-102,e,Kepler-102 e,Transit,0,5,16.14570000,,,0,,,,,,,,,,,,,0.02800,0.00600,-0.00600,0,Mass,0.198,0.006,-0.006,0,4.68000,1.12000,-1.12000,0,0,1,0,1,18h45m55.86s,281.482749,+47d12m28.9s,47.208031,108.13,0.22,-0.22,0,108.13,0.22,-0.22,0,11.492,,0,Kepler-band,11.478,,0,4909.00,41.00,-41.00,0,0.81,0.04,-0.09,0,0.76,0.07,-0.07,0,2014-05-14,8.93000,2.00000,-2.00000,0,2.220,0.070,-0.070,0,Kepler
Kepler-62,b,Kepler-62 b,Transit,0,5,5.71493200,0.00000900,-0.00000900,0,0.055300,0.000500,-0.000500,0,,,,,89.200,0.400,-0.400,0,0.03000,,,1,Mass,0.117,0.004,-0.004,0,,,,,0,1,0,1,18h52m51.06s,283.212747,+45d20m59.5s,45.349865,368.00,,,0,303.51,1.23,-1.23,0,13.725,,0,Kepler-band,13.720,,0,4925.00,70.00,-70.00,0,0.69,0.02,-0.02,0,0.64,0.02,-0.02,0,2014-05-14,9.00000,,,1,1.310,0.040,-0.040,0,Kepler
Kepler-107,c,Kepler-107 c,Transit,0,4,4.90145200,0.00001000,-0.00001000,0,0.060640,0.000470,-0.000470,0,0.000000,,,0,89.490,0.340,-0.440,0,0.02954,0.00557,-0.00557,0,Mass,0.142,0.002,-0.002,0,12.65000,2.45000,-2.45000,0,0,1,0,1,19h48m06.78s,297.028248,+48d12m31.0s,48.208611,525.50,5.50,-5.50,0,534.05,5.77,-5.77,0,12.700,,0,V (Johnson),12.463,,0,5854.00,61.00,-61.00,0,1.24,0.03,-0.03,0,1.45,0.01,-0.01,0,2019-07-11,9.39000,1.77000,-1.77000,0,1.597,0.026,-0.026,0,Kepler
KOI-142,b,KOI-142 b,Transit,0,3,10.91647000,0.00014000,-0.00014000,0,,,,0,0.055610,0.000130,-0.000130,0,90.970,0.120,-0.120,0,0.03000,0.00360,-0.00360,0,Mass,0.307,0.007,-0.007,0,1.29000,0.16000,-0.16000,0,1,1,0,0,19h24m35.54s,291.148088,+40d40m09.9s,40.669407,339.00,25.00,-23.00,0,381.01,2.03,-2.03,0,13.110,0.160,0,V (Johnson),13.105,,0,5466.00,60.00,-60.00,0,0.99,0.02,-0.02,0,0.90,0.02,-0.02,0,2020-06-04,9.50000,1.10000,-1.10000,0,3.438,0.075,-0.075,0,Kepler
TOI-125,b,TOI-125 b,Transit,0,3,4.65382000,0.00033000,-0.00031000,0,0.051860,0.000860,-0.000770,0,0.194000,0.041000,-0.036000,0,88.920,0.710,-0.600,0,0.02989,0.00277,-0.00277,0,Mass,0.243,0.007,-0.007,0,2.57000,0.33000,-0.33000,0,0,0,0,0,01h34m22.735s,23.594729,-66d40m32.95s,-66.675819,111.40,1.30,-1.20,0,111.41,0.44,-0.44,0,10.892,0.016,0,V (Johnson),10.718,,0,5320.00,39.00,-39.00,0,0.86,0.04,-0.04,0,0.85,0.01,-0.01,0,2020-02-13,9.50000,0.88000,-0.88000,0,2.726,0.075,-0.075,0,Transiting Exoplanet Survey Satellite (TESS)
HD 97658,b,HD 97658 b,Radial Velocity,0,1,9.49090000,0.00160000,-0.00160000,0,,,,,0.060000,0.050000,-0.050000,0,89.450,0.400,-0.400,0,0.03000,0.00000,0.00000,0,Mass,0.210,0.010,-0.010,0,,,,,0,0,0,1,11h14m33.16s,168.638184,+25d42m37.4s,25.710384,21.58,0.03,-0.03,0,21.58,0.03,-0.03,0,7.710,0.010,0,V (Johnson),7.514,,0,5175.00,25.00,-25.00,0,0.89,0.15,-0.15,0,0.74,0.01,-0.01,0,2018-04-26,9.53490,0.00000,0.00000,0,2.354,0.112,-0.112,0,W. M. Keck Observatory
K2-285,b,K2-285 b,Transit,0,4,3.47174500,0.00004400,-0.00004600,0,0.038170,0.000950,-0.000920,0,0.000000,,,0,86.846,0.041,-0.041,0,0.03046,0.00381,-0.00431,0,Mass,0.231,0.005,-0.005,0,3.07000,0.45000,-0.45000,0,0,0,1,0,23h17m32.23s,349.384277,+01d18m01.0s,1.300290,155.65,1.15,-1.15,0,155.65,1.15,-1.15,0,12.030,0.121,0,V (Johnson),11.804,,0,4975.00,95.00,-95.00,0,0.83,0.02,-0.02,0,0.79,0.02,-0.02,0,2018-12-13,9.68000,1.21000,-1.37000,0,2.590,0.060,-0.060,0,K2
Kepler-103,b,Kepler-103 b,Transit,0,2,15.96540000,,,0,,,,,,,,,,,,,0.03100,0.02700,-0.02700,0,Mass,0.301,0.008,-0.008,0,1.38000,1.40000,-1.40000,0,1,1,0,1,19h15m56.29s,288.984555,+40d03m52.3s,40.064521,501.93,5.95,-5.95,0,501.93,5.95,-5.95,0,12.287,,0,Kepler-band,12.247,,0,5845.00,88.00,-88.00,0,1.09,0.07,-0.07,0,1.44,0.04,-0.04,0,2014-05-14,9.70000,8.60000,-8.60000,0,3.370,0.090,-0.090,0,Kepler
Kepler-20,b,Kepler-20 b,Transit,0,6,3.69611525,0.00000115,-0.00000087,0,0.046300,0.000900,-0.001500,0,0.030000,0.090000,-0.030000,0,87.355,0.215,-1.594,0,0.03052,0.00444,-0.00453,0,Mass,0.167,0.006,-0.003,0,8.20000,1.50000,-1.30000,0,0,1,0,2,19h10m47.52s,287.698004,+42d20m19.4s,42.338726,284.88,1.78,-1.78,0,284.88,1.78,-1.78,0,12.510,,0,V (Johnson),12.453,,0,5495.00,50.00,-50.00,0,0.95,0.05,-0.05,0,0.96,0.02,-0.02,0,2017-03-30,9.70000,1.41000,-1.44000,0,1.868,0.066,-0.034,0,Kepler
K2-38,c,K2-38 c,Transit,0,2,10.56103000,0.00090000,-0.00090000,0,0.096400,0.001600,-0.001600,0,,,,,88.610,1.000,-1.670,0,0.03115,0.01447,-0.01447,0,Mass,0.216,0.026,-0.026,0,3.60000,2.70000,-1.90000,0,0,0,1,0,16h00m08.06s,240.033585,-23d11m21.4s,-23.189287,193.71,2.64,-2.64,0,193.71,2.64,-2.64,0,11.390,0.030,0,V (Johnson),11.184,,0,5757.00,60.00,-60.00,0,2.24,1.67,-1.67,0,1.38,0.21,-0.21,0,2016-07-07,9.90000,4.60000,-4.60000,0,2.420,0.290,-0.290,0,K2
Kepler-20,d,Kepler-20 d,Transit,0,6,77.61130017,0.00012305,-0.00011588,0,0.350600,0.008100,-0.010100,0,,,,,89.708,0.165,-0.053,0,0.03168,0.01249,-0.01164,0,Mass,0.245,0.007,-0.005,0,2.70000,1.10000,-1.00000,0,0,1,0,2,19h10m47.52s,287.698004,+42d20m19.4s,42.338726,284.88,1.78,-1.78,0,284.88,1.78,-1.78,0,12.510,,0,V (Johnson),12.453,,0,5495.00,50.00,-50.00,0,0.95,0.05,-0.05,0,0.96,0.02,-0.02,0,2017-03-30,10.07000,3.97000,-3.70000,0,2.744,0.073,-0.055,0,Kepler
EPIC 249893012,d,EPIC 249893012 d,Transit,0,3,35.74700000,0.00500000,-0.00500000,0,0.220000,0.020000,-0.040000,0,0.150000,0.210000,-0.110000,0,89.470,0.360,-0.500,0,0.03203,0.00774,-0.00761,0,Mass,0.352,0.012,-0.011,0,0.91000,0.25000,-0.23000,0,0,0,1,0,15h12m59.57s,228.248199,-16d43m28.3s,-16.724524,324.22,4.18,-4.18,0,324.22,4.18,-4.18,0,11.428,0.121,0,V (Johnson),11.402,,0,5430.00,85.00,-85.00,0,1.05,0.05,-0.05,0,1.71,0.04,-0.04,0,2020-02-13,10.18000,2.46000,-2.42000,0,3.940,0.130,-0.120,0,K2
Kepler-106,c,Kepler-106 c,Transit,0,4,13.57080000,,,0,,,,,,,,,,,,,0.03300,0.01000,-0.01000,0,Mass,0.223,0.029,-0.029,0,3.28000,1.56000,-1.56000,0,0,1,0,1,20h03m27.35s,300.863971,+44d20m15.2s,44.337555,449.98,6.13,-6.13,0,449.98,6.13,-6.13,0,12.882,,0,Kepler-band,12.839,,0,5858.00,114.00,-114.00,0,1.00,0.06,-0.06,0,1.04,0.17,-0.17,0,2014-05-14,10.44000,3.20000,-3.20000,0,2.500,0.320,-0.320,0,Kepler
KOI-94,b,KOI-94 b,Transit,0,4,3.74320800,0.00001500,-0.00001500,0,0.051190,0.000670,-0.000670,0,0.250000,0.170000,-0.170000,0,89.300,0.570,-0.570,0,0.03300,0.01400,-0.01400,0,Mass,0.153,0.014,-0.014,0,10.10000,5.50000,-5.50000,0,0,1,0,1,19h49m19.93s,297.333057,+41d53m28.0s,41.891117,483.65,5.05,-5.05,0,483.65,5.05,-5.05,0,12.205,,0,Kepler-band,12.188,,0,6182.00,58.00,-58.00,0,1.28,0.05,-0.05,0,1.52,0.14,-0.14,0,2014-05-14,10.50000,4.60000,-4.60000,0,1.710,0.160,-0.160,0,Kepler
Kepler-305,b,Kepler-305 b,Transit,0,3,5.48700000,,,0,,,,,,,,,,,,,0.03300,0.00800,-0.00600,0,Mass,0.321,0.080,-0.032,0,,,,,1,1,0,1,19h56m53.83s,299.224311,+40d20m35.5s,40.343182,889.64,26.92,-26.92,0,889.64,26.92,-26.92,0,15.812,,0,Kepler-band,15.766,,0,5100.00,100.00,-100.00,0,,,,,0.79,0.05,-0.05,0,2014-05-14,10.50000,2.60000,-2.00000,0,3.600,0.900,-0.360,0,Kepler
Kepler-538,b,Kepler-538 b,Transit,0,1,81.73778000,0.00013000,-0.00013000,0,0.466900,0.008700,-0.009000,0,0.041000,0.034000,-0.029000,0,89.730,0.140,-0.060,0,0.03335,0.00787,-0.00755,0,Mass,0.198,0.004,-0.003,0,5.40000,1.30000,-1.30000,0,0,1,0,2,19h49m56.86s,297.486901,+49d37m24.4s,49.623455,156.66,0.71,-0.69,0,156.66,0.71,-0.71,0,11.195,,0,Kepler-band,11.165,,0,5547.00,50.00,-50.00,0,0.89,0.05,-0.04,0,0.87,0.01,-0.01,0,2019-09-26,10.60000,2.50000,-2.40000,0,2.215,0.040,-0.034,0,Kepler
K2-285,e,K2-285 e,Transit,0,4,14.76289000,0.00065000,-0.00061000,0,0.180410,0.004200,-0.004300,0,0.000000,,,0,89.799,0.002,-0.003,0,0.03367,,,1,Mass,0.174,0.004,-0.004,0,,,,,0,0,1,0,23h17m32.23s,349.384277,+01d18m01.0s,1.300290,155.65,1.15,-1.15,0,155.65,1.15,-1.15,0,12.030,0.121,0,V (Johnson),11.804,,0,4975.00,95.00,-95.00,0,0.83,0.02,-0.02,0,0.79,0.02,-0.02,0,2018-12-13,10.70000,,,1,1.950,0.050,-0.050,0,K2
Kepler-94,b,Kepler-94 b,Transit,0,2,2.50806000,,,0,,,,,,,,,,,,,0.03400,0.00400,-0.00400,0,Mass,0.313,0.013,-0.013,0,1.45000,0.26000,-0.26000,0,0,1,0,1,18h44m46.74s,281.194747,+47d29m49.7s,47.497148,192.97,0.82,-0.82,0,192.97,0.82,-0.82,0,12.895,,0,Kepler-band,12.857,,0,4781.00,98.00,-98.00,0,0.81,0.06,-0.06,0,0.76,0.03,-0.03,0,2014-05-14,10.84000,1.40000,-1.40000,0,3.510,0.150,-0.150,0,Kepler
K2-290,b,K2-290 b,Transit,0,2,9.21165000,0.00033000,-0.00034000,0,0.092300,0.006600,-0.006600,0,0.000000,,,0,88.140,0.620,-0.500,0,0.03430,,,1,Mass,0.273,0.014,-0.014,0,4.10000,,,1,0,0,1,1,15h39m25.87s,234.857773,-20d11m55.7s,-20.198818,274.99,3.80,-3.80,0,274.99,3.80,-3.80,0,11.114,0.107,0,V (Johnson),10.820,,0,6302.00,120.00,-120.00,0,1.19,0.07,-0.08,0,1.51,0.07,-0.07,0,2019-01-24,10.90000,,,1,3.060,0.160,-0.160,0,K2
Kepler-79,b,Kepler-79 b,Transit,0,4,13.48450000,0.00020000,-0.00020000,0,0.117000,0.002000,-0.002000,0,0.015000,0.012000,-0.006000,0,88.780,0.070,-0.090,0,0.03430,0.02300,-0.01900,0,Mass,0.310,0.006,-0.006,0,1.43000,0.97000,-0.78000,0,1,1,0,1,20h02m04.11s,300.517131,+44d22m53.7s,44.381580,1051.43,17.98,-17.98,0,1051.43,17.98,-17.98,0,13.914,,0,Kepler-band,13.882,,0,6174.00,83.00,-117.00,0,1.17,0.04,-0.04,0,1.30,0.03,-0.03,0,2016-03-10,10.90000,7.40000,-6.00000,0,3.470,0.070,-0.070,0,Kepler
Kepler-106,e,Kepler-106 e,Transit,0,4,43.84450000,,,0,,,,,,,,,,,,,0.03500,0.01800,-0.01800,0,Mass,0.228,0.029,-0.029,0,3.10000,2.07000,-2.07000,0,0,1,0,1,20h03m27.35s,300.863971,+44d20m15.2s,44.337555,449.98,6.13,-6.13,0,449.98,6.13,-6.13,0,12.882,,0,Kepler-band,12.839,,0,5858.00,114.00,-114.00,0,1.00,0.06,-0.06,0,1.04,0.17,-0.17,0,2014-05-14,11.17000,5.80000,-5.80000,0,2.560,0.330,-0.330,0,Kepler
Kepler-30,b,Kepler-30 b,Transit,0,3,29.33434000,0.00815000,-0.00815000,0,0.180000,,,0,0.042000,0.003000,-0.003000,0,90.179,0.167,-0.167,0,0.03600,0.00400,-0.00400,0,Mass,0.348,0.018,-0.018,0,1.02000,0.13000,-0.13000,0,1,1,0,0,19h01m08.07s,285.283636,+38d56m50.2s,38.947281,938.33,28.29,-28.29,0,938.33,28.29,-28.29,0,15.403,,0,Kepler-band,15.376,,0,5498.00,54.00,-54.00,0,0.99,0.08,-0.08,0,0.95,0.12,-0.12,0,2014-05-14,11.30000,1.40000,-1.40000,0,3.900,0.200,-0.200,0,Kepler
Kepler-113,b,Kepler-113 b,Transit,0,2,4.75400000,,,0,,,,,,,,,,,,,0.03700,0.01300,-0.01300,0,Mass,0.162,0.004,-0.004,0,10.73000,3.90000,-3.90000,0,0,1,0,1,19h11m59.49s,287.997883,+50d56m39.6s,50.944332,264.35,1.12,-1.12,0,264.35,1.12,-1.12,0,13.461,,0,Kepler-band,13.460,,0,4725.00,74.00,-74.00,0,0.75,0.06,-0.06,0,0.69,0.02,-0.02,0,2014-05-14,11.70000,4.20000,-4.20000,0,1.820,0.050,-0.050,0,Kepler
Kepler-37,c,Kepler-37 c,Transit,0,4,21.30200000,,,0,,,,,,,,,,,,,0.03776,,,1,Mass,0.067,0.003,-0.003,0,,,,,0,1,0,1,18h56m14.32s,284.059660,+44d31m05.3s,44.518131,64.04,0.12,-0.12,0,64.04,0.12,-0.12,0,9.705,,0,Kepler-band,9.550,,0,5417.00,75.00,-75.00,0,0.87,0.15,-0.15,0,0.79,0.03,-0.03,0,2016-10-27,12.00000,,,1,0.750,0.030,-0.030,0,Kepler
CoRoT-22,b,CoRoT-22 b,Transit,0,1,9.75598000,0.00011000,-0.00011000,0,0.092000,0.001400,-0.001400,0,0.077000,0.300000,-0.042000,0,89.749,0.032,-0.900,0,0.03800,0.04400,-0.02800,0,Mass,0.435,0.015,-0.035,0,0.24900,1.00000,-0.09700,0,0,0,0,0,18h42m40.11s,280.667115,+06d13m08.9s,6.219136,592.00,25.00,-42.00,0,638.47,11.31,-11.31,0,13.944,0.083,0,V (Johnson),13.730,,0,5939.00,54.00,-120.00,0,1.10,0.05,-0.05,0,1.14,0.04,-0.09,0,2014-08-21,12.20000,14.00000,-8.80000,0,4.880,0.170,-0.390,0,CoRoT
Kepler-37,d,Kepler-37 d,Transit,0,4,39.79220000,,,0,,,,,,,,,,,,,0.03839,,,1,Mass,0.173,0.005,-0.005,0,,,,,1,1,0,1,18h56m14.32s,284.059660,+44d31m05.3s,44.518131,64.04,0.12,-0.12,0,64.04,0.12,-0.12,0,9.705,,0,Kepler-band,9.550,,0,5417.00,75.00,-75.00,0,0.87,0.15,-0.15,0,0.79,0.03,-0.03,0,2016-10-27,12.20000,,,1,1.940,0.060,-0.060,0,Kepler
HD 106315,b,HD 106315 b,Transit,0,2,9.55237000,0.00089000,-0.00089000,0,0.090700,0.001000,-0.001000,0,0.093000,0.110000,-0.068000,0,87.540,0.320,-0.320,0,0.03964,0.01007,-0.01007,0,Mass,0.218,0.015,-0.015,0,4.70000,1.70000,-1.70000,0,0,0,1,1,12h13m53.39s,183.472473,-00d23m36.5s,-0.393484,109.00,5.00,-5.00,0,109.69,0.69,-0.69,0,8.951,0.018,0,V (Johnson),8.888,,0,6327.00,48.00,-48.00,0,1.09,0.04,-0.04,0,1.30,0.06,-0.06,0,2019-07-25,12.60000,3.20000,-3.20000,0,2.440,0.170,-0.170,0,K2
HIP 116454,b,HIP 116454 b,Transit,0,1,9.12050000,0.00050000,-0.00050000,0,,,,,0.200000,0.070000,-0.070000,0,88.430,0.400,-0.400,0,0.04000,0.01000,-0.01000,0,Mass,0.220,0.010,-0.010,0,,,,,0,0,1,0,23h35m49.28s,353.955353,+00d26m43.9s,0.445516,62.56,0.18,-0.18,0,62.56,0.18,-0.18,0,10.190,0.009,0,V (Johnson),9.932,,0,5089.00,50.00,-50.00,0,0.81,0.11,-0.11,0,0.72,0.02,-0.02,0,2018-04-26,12.71320,3.17830,-3.17830,0,2.466,0.112,-0.112,0,K2
Kepler-20,c,Kepler-20 c,Transit,0,6,10.85409089,0.00000303,-0.00000260,0,0.094900,0.002700,-0.002300,0,0.160000,0.010000,-0.090000,0,89.815,0.036,-0.632,0,0.04012,0.00683,-0.00705,0,Mass,0.272,0.006,-0.005,0,2.50000,0.50000,-0.50000,0,0,1,0,2,19h10m47.52s,287.698004,+42d20m19.4s,42.338726,284.88,1.78,-1.78,0,284.88,1.78,-1.78,0,12.510,,0,V (Johnson),12.453,,0,5495.00,50.00,-50.00,0,0.95,0.05,-0.05,0,0.96,0.02,-0.02,0,2017-03-30,12.75000,2.17000,-2.24000,0,3.047,0.064,-0.056,0,Kepler
Kepler-95,b,Kepler-95 b,Transit,0,1,11.52310000,,,0,,,,,,,,,,,,,0.04100,0.00900,-0.00900,0,Mass,0.305,0.008,-0.008,0,1.71000,0.37000,-0.37000,0,0,1,0,1,18h57m55.79s,284.482459,+44d23m52.9s,44.398037,451.38,5.81,-5.81,0,451.38,5.81,-5.81,0,12.346,,0,Kepler-band,12.304,,0,5699.00,74.00,-74.00,0,1.08,0.08,-0.08,0,1.41,0.04,-0.04,0,2014-05-14,13.00000,2.90000,-2.90000,0,3.420,0.090,-0.090,0,Kepler
WASP-47,d,WASP-47 d,Transit,0,4,9.03077000,0.00017000,-0.00017000,0,,,,,0.014000,,,1,89.320,0.230,-0.230,0,0.04122,0.00472,-0.00472,0,Mass,0.319,0.004,-0.004,0,1.58000,0.18000,-0.18000,0,1,0,1,1,22h04m48.73s,331.203047,-12d01m08.0s,-12.018885,266.69,4.83,-4.83,0,266.69,4.83,-4.83,0,11.900,,0,V (Johnson),11.789,,0,5552.00,75.00,-75.00,0,1.04,0.03,-0.03,0,1.14,0.01,-0.01,0,2018-06-21,13.10000,1.50000,-1.50000,0,3.576,0.046,-0.046,0,K2
Kepler-238,f,Kepler-238 f,Transit,0,5,50.44700000,,,0,,,,,,,,,,,,,0.04200,0.00900,-0.00800,0,Mass,0.178,0.076,-0.015,0,,,,,1,1,0,1,19h11m35.31s,287.897113,+40d38m16.1s,40.637815,1897.73,79.95,-79.95,0,1897.73,79.95,-79.95,0,15.084,,0,Kepler-band,15.024,,0,5751.00,100.00,-100.00,0,,,,,1.43,0.26,-0.26,0,2014-05-14,13.50000,2.90000,-2.50000,0,2.000,0.850,-0.170,0,Kepler
TOI-125,d,TOI-125 d,Transit,0,3,19.98000000,0.00500000,-0.00560000,0,0.137000,0.002200,-0.002200,0,0.168000,0.088000,-0.062000,0,88.795,0.180,-0.100,0,0.04279,0.00378,-0.00378,0,Mass,0.261,0.015,-0.015,0,2.98000,0.65000,-0.52000,0,0,0,0,0,01h34m22.735s,23.594729,-66d40m32.95s,-66.675819,111.40,1.30,-1.20,0,111.41,0.44,-0.44,0,10.892,0.016,0,V (Johnson),10.718,,0,5320.00,39.00,-39.00,0,0.86,0.04,-0.04,0,0.85,0.01,-0.01,0,2020-02-13,13.60000,1.20000,-1.20000,0,2.930,0.170,-0.170,0,Transiting Exoplanet Survey Satellite (TESS)
GJ 3470,b,GJ 3470 b,Radial Velocity,0,1,3.33664960,0.00000390,-0.00000330,0,0.035500,0.001900,-0.001900,0,,,,,89.130,0.260,-0.340,0,0.04373,0.00472,-0.00472,0,Mass,0.408,0.016,-0.016,0,0.80000,0.13000,-0.13000,0,0,0,0,1,07h59m05.84s,119.774349,+15d23m29.4s,15.391492,29.45,0.05,-0.05,0,29.45,0.05,-0.05,0,12.330,0.012,0,V (Johnson),11.354,,0,3600.00,100.00,-100.00,0,0.54,0.05,-0.04,0,0.55,0.02,-0.02,0,2016-09-29,13.90000,1.50000,-1.50000,0,4.570,0.180,-0.180,0,La Silla Observatory
Kepler-62,d,Kepler-62 d,Transit,0,5,18.16406000,0.00002000,-0.00002000,0,0.120000,0.001000,-0.001000,0,,,,,89.700,0.300,-0.300,0,0.04400,,,1,Mass,0.174,0.006,-0.006,0,,,,,0,1,0,1,18h52m51.06s,283.212747,+45d20m59.5s,45.349865,368.00,,,0,303.51,1.23,-1.23,0,13.725,,0,Kepler-band,13.720,,0,4925.00,70.00,-70.00,0,0.69,0.02,-0.02,0,0.64,0.02,-0.02,0,2014-05-14,14.00000,,,1,1.950,0.070,-0.070,0,Kepler
