# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Jun 22 17:27:19 2020
#
# User preference: *
#
# CONSTRAINT:  where (pl_discmethod like '%transit%'
# CONSTRAINT:  and pl_radestr not null
# CONSTRAINT:  and pl_facility like '%kepler%')
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_controvflag: Controversial Flag
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_bmassj:      Planet Mass or M*sin(i) [Jupiter mass]
# COLUMN pl_bmassjerr1:  Planet Mass or M*sin(i) Upper Unc. [Jupiter mass]
# COLUMN pl_bmassjerr2:  Planet Mass or M*sin(i) Lower Unc. [Jupiter mass]
# COLUMN pl_bmassjlim:   Planet Mass or M*sin(i) Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN pl_k2flag:      K2 Mission Flag
# COLUMN pl_nnotes:      Number of Notes
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_disterr1:    Distance Upper Unc. [pc]
# COLUMN st_disterr2:    Distance Lower Unc. [pc]
# COLUMN st_distlim:     Distance Limit Flag
# COLUMN gaia_dist:      Gaia Distance [pc]
# COLUMN gaia_disterr1:  Gaia Distance Upper Unc. [pc]
# COLUMN gaia_disterr2:  Gaia Distance Lower Unc. [pc]
# COLUMN gaia_distlim:   Gaia Distance Limit Flag
# COLUMN st_optmag:      Optical Magnitude [mag]
# COLUMN st_optmagerr:   Optical Magnitude Unc. [mag]
# COLUMN st_optmaglim:   Optical Magnitude Limit Flag
# COLUMN st_optband:     Optical Magnitude Band
# COLUMN gaia_gmag:      G-band (Gaia) [mag]
# COLUMN gaia_gmagerr:   G-band (Gaia) Unc. [mag]
# COLUMN gaia_gmaglim:   G-band (Gaia) Limit Flag
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_tefferr1:    Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Effective Temperature Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_masselim:    Planet Mass Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth radii]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth radii]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_facility:    Discovery Facility
#
pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_facility
KOI-94,d,KOI-94 d,Transit,0,4,22.34298900,0.00000670,-0.00000670,0,0.168400,0.002200,-0.002200,0,0.022000,0.038000,-0.038000,0,89.871,0.123,-0.123,0,0.33400,0.03500,-0.03500,0,Mass,1.005,0.095,-0.095,0,0.36300,0.10100,-0.10100,0,1,1,0,2,19h49m19.93s,297.333057,+41d53m28.0s,41.891117,483.65,5.05,-5.05,0,483.65,5.05,-5.05,0,12.205,,0,Kepler-band,12.188,,0,6182.00,58.00,-58.00,0,1.28,0.05,-0.05,0,1.52,0.14,-0.14,0,2014-05-14,106.00000,11.00000,-11.00000,0,11.270,1.060,-1.060,0,Kepler
KOI-94,e,KOI-94 e,Transit,0,4,54.32031000,0.00012000,-0.00012000,0,0.304600,0.004000,-0.004000,0,0.019000,0.230000,-0.230000,0,89.760,0.150,-0.150,0,0.11000,0.05700,-0.08800,0,Mass,0.585,0.055,-0.055,0,0.60000,0.26000,-0.56000,0,1,1,0,2,19h49m19.93s,297.333057,+41d53m28.0s,41.891117,483.65,5.05,-5.05,0,483.65,5.05,-5.05,0,12.205,,0,Kepler-band,12.188,,0,6182.00,58.00,-58.00,0,1.28,0.05,-0.05,0,1.52,0.14,-0.14,0,2014-05-14,35.00000,18.00000,-28.00000,0,6.560,0.620,-0.620,0,Kepler
Kepler-10,b,Kepler-10 b,Transit,0,2,0.83749100,0.00000200,-0.00000200,0,0.017200,0.000810,-0.001680,0,,,,,85.100,3.400,-4.300,0,0.01450,0.00400,-0.00460,0,Mass,0.132,0.004,-0.003,0,8.00000,3.00000,-3.00000,0,0,1,0,2,19h02m43.05s,285.679394,+50d14m28.7s,50.241299,186.50,0.81,-0.81,0,186.50,0.81,-0.81,0,10.940,0.345,0,V (Johnson),10.919,,0,5708.00,28.00,-28.00,0,0.91,0.02,-0.02,0,1.06,0.01,-0.01,0,2015-10-15,4.60853,1.27132,-1.46202,0,1.481,0.049,-0.029,0,Kepler
Kepler-100,b,Kepler-100 b,Transit,0,3,6.88705000,,,0,,,,,,,,,,,,,0.02300,0.01000,-0.01000,0,Mass,0.118,0.004,-0.004,0,14.25000,6.33000,-6.33000,0,0,1,0,1,19h25m32.63s,291.385979,+41d59m25.0s,41.990273,307.34,1.77,-1.77,0,307.34,1.77,-1.77,0,11.197,,0,Kepler-band,11.129,,0,5825.00,75.00,-75.00,0,1.08,0.06,-0.06,0,1.49,0.04,-0.04,0,2014-05-14,7.34000,3.20000,-3.20000,0,1.320,0.040,-0.040,0,Kepler
Kepler-100,c,Kepler-100 c,Transit,0,3,12.81590000,,,0,,,,,,,,,,,,,0.02218,,,1,Mass,0.196,0.004,-0.004,0,,,,,0,1,0,1,19h25m32.63s,291.385979,+41d59m25.0s,41.990273,307.34,1.77,-1.77,0,307.34,1.77,-1.77,0,11.197,,0,Kepler-band,11.129,,0,5825.00,75.00,-75.00,0,1.08,0.06,-0.06,0,1.49,0.04,-0.04,0,2016-10-13,7.05000,,,1,2.200,0.050,-0.050,0,Kepler
Kepler-100,d,Kepler-100 d,Transit,0,3,35.33310000,,,0,,,,,,,,,,,,,0.00944,,,1,Mass,0.144,0.004,-0.004,0,,,,,0,1,0,1,19h25m32.63s,291.385979,+41d59m25.0s,41.990273,307.34,1.77,-1.77,0,307.34,1.77,-1.77,0,11.197,,0,Kepler-band,11.129,,0,5825.00,75.00,-75.00,0,1.08,0.06,-0.06,0,1.49,0.04,-0.04,0,2016-10-13,3.00000,,,1,1.610,0.050,-0.050,0,Kepler
Kepler-1000,b,Kepler-1000 b,Transit,0,1,120.01812720,0.00036280,-0.00036280,0,,,,,,,,,,,,,,,,,,0.425,0.030,-0.028,0,,,,,0,1,0,1,19h06m44.53s,286.685523,+47d05m53.6s,47.098221,925.00,51.17,-50.08,0,1152.75,17.70,-17.70,0,13.256,,0,Kepler-band,13.192,,0,6453.00,74.15,-73.42,0,1.40,0.04,-0.04,0,1.51,0.08,-0.07,0,2016-05-10,,,,,4.760,0.340,-0.310,0,Kepler
Kepler-1001,b,Kepler-1001 b,Transit,0,1,14.30511983,0.00004340,-0.00004340,0,,,,,,,,,,,,,,,,,,0.281,0.030,-0.043,0,,,,,0,1,0,1,19h05m05.73s,286.273871,+48d37m07.3s,48.618706,1009.00,107.00,-69.51,0,954.17,24.51,-24.51,0,15.338,,0,Kepler-band,15.330,,0,5491.00,66.16,-68.91,0,0.90,0.04,-0.04,0,0.88,0.09,-0.06,0,2016-05-10,,,,,3.150,0.340,-0.480,0,Kepler
Kepler-1002,b,Kepler-1002 b,Transit,0,1,4.33642933,0.00000695,-0.00000695,0,,,,,,,,,,,,,,,,,,0.153,0.005,-0.004,0,,,,,0,1,0,1,19h32m19.08s,293.079495,+43d04m25.4s,43.073715,425.00,14.56,-12.18,0,1432.94,1011.87,-1011.87,0,11.704,,0,Kepler-band,11.647,,0,6144.00,47.25,-61.08,0,1.22,0.05,-0.05,0,1.57,0.05,-0.04,0,2016-05-10,,,,,1.710,0.060,-0.050,0,Kepler
Kepler-1003,b,Kepler-1003 b,Transit,0,1,3.55485691,0.00000671,-0.00000671,0,,,,,,,,,,,,,,,,,,0.159,0.043,-0.020,0,,,,,0,1,0,1,19h28m04.91s,292.020456,+44d52m34.4s,44.876217,873.00,239.60,-116.11,0,968.07,16.20,-16.20,0,14.053,,0,Kepler-band,14.023,,0,6109.00,150.04,-195.29,0,1.11,0.13,-0.08,0,1.17,0.32,-0.15,0,2016-05-10,,,,,1.780,0.480,-0.220,0,Kepler
Kepler-1004,b,Kepler-1004 b,Transit,0,1,5.28789787,0.00001198,-0.00001198,0,,,,,,,,,,,,,,,,,,0.560,0.070,-0.039,0,,,,,0,1,0,1,19h49m26.23s,297.359299,+49d47m51.2s,49.797550,1080.00,86.99,-66.57,0,1191.35,37.79,-37.79,0,13.427,,0,Kepler-band,13.400,,0,4972.00,52.30,-39.52,0,1.11,0.18,-0.12,0,3.39,0.28,-0.22,0,2016-05-10,,,,,6.280,0.780,-0.440,0,Kepler
Kepler-1005,b,Kepler-1005 b,Transit,0,1,6.49801525,0.00001320,-0.00001320,0,,,,,,,,,,,,,,,,,,0.134,0.019,-0.013,0,,,,,0,1,0,1,19h05m08.64s,286.286014,+43d19m13.7s,43.320461,515.00,72.05,-50.36,0,577.27,4.50,-4.50,0,13.250,,0,Kepler-band,13.184,,0,5782.00,68.03,-67.92,0,1.00,0.04,-0.04,0,1.06,0.15,-0.10,0,2016-05-10,,,,,1.500,0.210,-0.150,0,Kepler
Kepler-1006,b,Kepler-1006 b,Transit,0,1,19.76172042,0.00006670,-0.00006670,0,,,,,,,,,,,,,,,,,,0.137,0.024,-0.012,0,,,,,0,1,0,1,19h43m00.99s,295.754127,+42d32m14.9s,42.537476,496.00,64.95,-44.95,0,,,,,14.563,,0,Kepler-band,,,,5328.00,180.84,-112.84,0,0.78,0.07,-0.06,0,0.74,0.09,-0.06,0,2016-05-10,,,,,1.540,0.270,-0.140,0,Kepler
Kepler-1007,b,Kepler-1007 b,Transit,0,1,5.18500207,0.00000932,-0.00000932,0,,,,,,,,,,,,,,,,,,0.128,0.006,-0.006,0,,,,,0,1,0,1,19h43m37.57s,295.906552,+45d48m32.8s,45.809120,365.00,17.69,-18.89,0,461.91,61.53,-61.53,0,14.744,,0,Kepler-band,14.735,,0,4587.00,88.05,-98.48,0,0.73,0.03,-0.04,0,0.70,0.03,-0.03,0,2016-05-10,,,,,1.440,0.070,-0.070,0,Kepler
Kepler-1008,b,Kepler-1008 b,Transit,0,1,12.43931193,0.00002837,-0.00002837,0,,,,,,,,,,,,,,,,,,0.114,0.006,-0.004,0,,,,,0,1,0,1,19h46m11.41s,296.547525,+44d56m31.0s,44.941933,299.00,13.18,-11.49,0,284.89,1.29,-1.29,0,13.395,,0,Kepler-band,13.379,,0,5066.00,79.91,-66.82,0,0.81,0.03,-0.03,0,0.78,0.03,-0.03,0,2016-05-10,,,,,1.280,0.070,-0.050,0,Kepler
Kepler-1009,b,Kepler-1009 b,Transit,0,1,11.35011917,0.00002250,-0.00002250,0,,,,,,,,,,,,,,,,,,0.194,0.024,-0.021,0,,,,,0,1,0,1,18h51m26.38s,282.859930,+42d39m56.8s,42.665764,281.00,13.64,-14.26,0,358.41,8.26,-8.26,0,15.278,,0,Kepler-band,15.301,,0,4027.00,41.14,-36.46,0,0.59,0.02,-0.03,0,0.57,0.02,-0.02,0,2016-05-10,,,,,2.170,0.270,-0.240,0,Kepler
Kepler-101,b,Kepler-101 b,Transit,0,2,3.48768120,0.00000700,-0.00000700,0,0.047400,0.001000,-0.000800,0,0.086000,0.080000,-0.059000,0,85.820,1.730,-1.530,0,0.16000,0.02000,-0.01000,0,Mass,0.510,0.080,-0.070,0,1.45000,0.83000,-0.48000,0,0,1,0,1,18h53m01.32s,283.255489,+48d21m18.8s,48.355228,953.44,15.50,-15.50,0,953.44,15.50,-15.50,0,13.800,,0,V (Johnson),13.567,,0,5667.00,50.00,-50.00,0,1.17,0.07,-0.05,0,1.56,0.20,-0.20,0,2014-09-25,51.10000,5.10000,-4.70000,0,5.770,0.850,-0.790,0,Kepler
Kepler-101,c,Kepler-101 c,Transit,0,2,6.02976000,0.00007500,-0.00007500,0,0.068400,0.001400,-0.001400,0,0.000000,,,0,84.600,3.400,-3.100,0,0.01000,,,1,Mass,0.112,0.017,-0.015,0,10.50000,,,1,0,1,0,1,18h53m01.32s,283.255489,+48d21m18.8s,48.355228,953.44,15.50,-15.50,0,953.44,15.50,-15.50,0,13.800,,0,V (Johnson),13.567,,0,5667.00,50.00,-50.00,0,1.17,0.07,-0.05,0,1.56,0.20,-0.20,0,2014-09-25,3.78000,,,1,1.250,0.190,-0.170,0,Kepler
Kepler-1010,b,Kepler-1010 b,Transit,0,1,34.26857050,0.00011810,-0.00011810,0,,,,,,,,,,,,,,,,,,0.207,0.039,-0.016,0,,,,,0,1,0,1,19h16m46.23s,289.192636,+44d08m57.6s,44.149326,610.00,41.36,-35.83,0,589.05,7.36,-7.36,0,14.685,,0,Kepler-band,14.687,,0,5253.00,67.75,-80.75,0,0.86,0.04,-0.04,0,0.82,0.05,-0.04,0,2016-05-10,,,,,2.320,0.440,-0.180,0,Kepler
Kepler-1011,b,Kepler-1011 b,Transit,0,1,5.75322197,0.00000942,-0.00000942,0,,,,,,,,,,,,,,,,,,0.256,0.026,-0.039,0,,,,,0,1,0,1,19h49m36.37s,297.401546,+46d49m26.4s,46.824001,860.00,89.02,-58.61,0,752.52,13.29,-13.29,0,15.196,,0,Kepler-band,15.203,,0,5416.00,95.50,-130.93,0,0.91,0.04,-0.04,0,0.88,0.09,-0.05,0,2016-05-10,,,,,2.870,0.290,-0.440,0,Kepler
Kepler-1012,b,Kepler-1012 b,Transit,0,1,5.50860439,0.00001151,-0.00001151,0,,,,,,,,,,,,,,,,,,0.115,0.007,-0.005,0,,,,,0,1,0,1,19h17m11.10s,289.296270,+46d27m28.6s,46.457954,420.00,22.19,-18.75,0,416.02,2.37,-2.37,0,13.317,,0,Kepler-band,13.315,,0,5556.00,77.89,-67.52,0,0.95,0.03,-0.04,0,0.91,0.05,-0.04,0,2016-05-10,,,,,1.290,0.080,-0.060,0,Kepler
Kepler-1013,b,Kepler-1013 b,Transit,0,1,18.93054959,0.00004672,-0.00004672,0,,,,,,,,,,,,,,,,,,0.192,0.032,-0.018,0,,,,,0,1,0,1,19h20m59.54s,290.248072,+44d26m06.9s,44.435242,433.00,21.12,-19.39,0,427.44,3.19,-3.19,0,14.417,,0,Kepler-band,14.408,,0,4954.00,77.29,-81.88,0,0.81,0.04,-0.04,0,0.76,0.03,-0.03,0,2016-05-10,,,,,2.150,0.360,-0.200,0,Kepler
Kepler-1014,b,Kepler-1014 b,Transit,0,1,16.57110363,0.00003817,-0.00003817,0,,,,,,,,,,,,,,,,,,0.213,0.019,-0.022,0,,,,,0,1,0,1,19h00m29.29s,285.122033,+44d06m38.2s,44.110603,672.00,61.42,-43.10,0,636.24,6.76,-6.76,0,14.640,,0,Kepler-band,14.627,,0,5388.00,68.87,-66.36,0,0.88,0.04,-0.05,0,0.84,0.07,-0.05,0,2016-05-10,,,,,2.390,0.210,-0.250,0,Kepler
Kepler-1015,b,Kepler-1015 b,Transit,0,1,16.00494214,0.00004175,-0.00004175,0,,,,,,,,,,,,,,,,,,0.317,0.118,-0.059,0,,,,,0,1,0,1,19h31m01.76s,292.757330,+43d25m36.9s,43.426910,932.00,334.63,-173.00,0,755.15,15.01,-15.01,0,12.818,,0,Kepler-band,12.759,,0,6769.00,136.36,-197.14,0,1.49,0.22,-0.15,0,1.81,0.67,-0.34,0,2016-05-10,,,,,3.550,1.320,-0.660,0,Kepler
Kepler-1016,b,Kepler-1016 b,Transit,0,2,1.95452434,0.00000331,-0.00000331,0,,,,,,,,,,,,,,,,,,0.194,0.033,-0.025,0,,,,,0,1,0,1,19h38m27.27s,294.613645,+45d59m04.6s,45.984623,1239.00,210.99,-141.40,0,1460.10,63.54,-63.54,0,15.356,,0,Kepler-band,15.319,,0,5821.00,177.41,-169.89,0,0.99,0.08,-0.07,0,1.00,0.17,-0.10,0,2016-05-10,,,,,2.180,0.370,-0.280,0,Kepler
Kepler-1016,c,Kepler-1016 c,Transit,0,2,105.65513690,0.00054520,-0.00054520,0,,,,,,,,,,,,,,,,,,0.328,0.058,-0.033,0,,,,,0,1,0,1,19h38m27.27s,294.613645,+45d59m04.6s,45.984623,1239.00,210.99,-141.40,0,1460.10,63.54,-63.54,0,15.356,,0,Kepler-band,15.319,,0,5821.00,177.41,-169.89,0,0.99,0.08,-0.07,0,1.00,0.17,-0.10,0,2016-05-10,,,,,3.680,0.650,-0.370,0,Kepler
Kepler-1017,b,Kepler-1017 b,Transit,0,1,7.23400469,0.00001433,-0.00001433,0,,,,,,,,,,,,,,,,,,0.178,0.026,-0.011,0,,,,,0,1,0,1,18h53m52.65s,283.469362,+40d07m57.4s,40.132607,554.00,22.09,-20.74,0,560.99,4.63,-4.63,0,14.139,,0,Kepler-band,14.115,,0,5473.00,93.16,-81.05,0,0.93,0.04,-0.04,0,0.87,0.03,-0.03,0,2016-05-10,,,,,1.990,0.290,-0.120,0,Kepler
Kepler-1018,b,Kepler-1018 b,Transit,0,1,49.10135140,0.00018760,-0.00018760,0,,,,,,,,,,,,,,,,,,0.230,0.027,-0.017,0,,,,,0,1,0,1,18h54m23.21s,283.596696,+45d24m28.4s,45.407879,894.00,103.42,-65.54,0,1039.98,25.87,-25.87,0,15.041,,0,Kepler-band,15.014,,0,5518.00,61.16,-57.64,0,0.91,0.04,-0.06,0,0.88,0.10,-0.06,0,2016-05-10,,,,,2.580,0.300,-0.190,0,Kepler
Kepler-1019,b,Kepler-1019 b,Transit,0,1,1.41122985,0.00000075,-0.00000075,0,,,,,,,,,,,,,,,,,,0.130,0.004,-0.014,0,,,,,0,1,0,1,18h54m52.21s,283.717526,+47d12m16.0s,47.204449,198.00,9.14,-12.43,0,195.28,0.51,-0.51,0,13.590,,0,Kepler-band,13.593,,0,4433.00,43.73,-45.09,0,0.70,0.03,-0.05,0,0.67,0.02,-0.04,0,2016-05-10,,,,,1.460,0.050,-0.160,0,Kepler
Kepler-102,b,Kepler-102 b,Transit,0,5,5.28696000,,,0,,,,,,,,,,,,,0.01353,,,1,Mass,0.042,0.002,-0.002,0,,,,,0,1,0,1,18h45m55.86s,281.482749,+47d12m28.9s,47.208031,108.13,0.22,-0.22,0,108.13,0.22,-0.22,0,11.492,,0,Kepler-band,11.478,,0,4909.00,41.00,-41.00,0,0.81,0.04,-0.09,0,0.76,0.07,-0.07,0,2016-10-13,4.30000,,,1,0.470,0.020,-0.020,0,Kepler
Kepler-102,c,Kepler-102 c,Transit,0,5,7.07142000,,,0,,,,,,,,,,,,,0.00944,,,1,Mass,0.052,0.002,-0.002,0,,,,,0,1,0,1,18h45m55.86s,281.482749,+47d12m28.9s,47.208031,108.13,0.22,-0.22,0,108.13,0.22,-0.22,0,11.492,,0,Kepler-band,11.478,,0,4909.00,41.00,-41.00,0,0.81,0.04,-0.09,0,0.76,0.07,-0.07,0,2016-10-13,3.00000,,,1,0.580,0.020,-0.020,0,Kepler
Kepler-102,d,Kepler-102 d,Transit,0,5,10.31170000,,,0,,,,,,,,,,,,,0.01200,0.00600,-0.00600,0,Mass,0.105,0.004,-0.004,0,13.27000,6.46000,-6.46000,0,0,1,0,1,18h45m55.86s,281.482749,+47d12m28.9s,47.208031,108.13,0.22,-0.22,0,108.13,0.22,-0.22,0,11.492,,0,Kepler-band,11.478,,0,4909.00,41.00,-41.00,0,0.81,0.04,-0.09,0,0.76,0.07,-0.07,0,2014-05-14,3.80000,1.80000,-1.80000,0,1.180,0.040,-0.040,0,Kepler
Kepler-102,e,Kepler-102 e,Transit,0,5,16.14570000,,,0,,,,,,,,,,,,,0.02800,0.00600,-0.00600,0,Mass,0.198,0.006,-0.006,0,4.68000,1.12000,-1.12000,0,0,1,0,1,18h45m55.86s,281.482749,+47d12m28.9s,47.208031,108.13,0.22,-0.22,0,108.13,0.22,-0.22,0,11.492,,0,Kepler-band,11.478,,0,4909.00,41.00,-41.00,0,0.81,0.04,-0.09,0,0.76,0.07,-0.07,0,2014-05-14,8.93000,2.00000,-2.00000,0,2.220,0.070,-0.070,0,Kepler
Kepler-102,f,Kepler-102 f,Transit,0,5,27.45360000,,,0,,,,,,,,,,,,,0.01636,,,1,Mass,0.079,0.003,-0.003,0,,,,,0,1,0,1,18h45m55.86s,281.482749,+47d12m28.9s,47.208031,108.13,0.22,-0.22,0,108.13,0.22,-0.22,0,11.492,,0,Kepler-band,11.478,,0,4909.00,41.00,-41.00,0,0.81,0.04,-0.09,0,0.76,0.07,-0.07,0,2016-10-13,5.20000,,,1,0.880,0.030,-0.030,0,Kepler
Kepler-1020,b,Kepler-1020 b,Transit,0,1,96.91514960,0.00036320,-0.00036320,0,,,,,,,,,,,,,,,,,,0.203,0.007,-0.008,0,,,,,0,1,0,1,19h30m41.41s,292.672551,+46d22m38.7s,46.377422,446.00,12.98,-14.07,0,420.36,4.17,-4.17,0,14.031,,0,Kepler-band,13.983,,0,5227.00,66.71,-60.63,0,0.87,0.03,-0.03,0,0.80,0.02,-0.02,0,2016-05-10,,,,,2.280,0.080,-0.090,0,Kepler
Kepler-1021,b,Kepler-1021 b,Transit,0,1,13.47469571,0.00003210,-0.00003210,0,,,,,,,,,,,,,,,,,,0.208,0.022,-0.016,0,,,,,0,1,0,1,19h40m49.18s,295.204905,+42d33m34.9s,42.559681,837.00,88.53,-67.30,0,828.87,19.96,-19.96,0,15.164,,0,Kepler-band,15.173,,0,5431.00,143.14,-143.99,0,0.89,0.05,-0.05,0,0.86,0.09,-0.06,0,2016-05-10,,,,,2.330,0.250,-0.180,0,Kepler
Kepler-1022,b,Kepler-1022 b,Transit,0,1,10.99469878,0.00001880,-0.00001880,0,,,,,,,,,,,,,,,,,,0.211,0.007,-0.025,0,,,,,0,1,0,1,19h17m24.48s,289.352005,+46d58m25.4s,46.973728,455.00,20.19,-23.27,0,425.11,5.68,-5.68,0,15.389,,0,Kepler-band,15.377,,0,4445.00,49.47,-51.77,0,0.71,0.03,-0.04,0,0.68,0.02,-0.03,0,2016-05-10,,,,,2.360,0.080,-0.280,0,Kepler
Kepler-1023,b,Kepler-1023 b,Transit,0,1,62.13877140,0.00021990,-0.00021990,0,,,,,,,,,,,,,,,,,,0.235,0.027,-0.016,0,,,,,0,1,0,1,19h16m07.14s,289.029742,+49d46m10.9s,49.769707,686.00,78.27,-44.16,0,708.19,12.53,-12.53,0,14.520,,0,Kepler-band,14.502,,0,5494.00,75.28,-98.69,0,0.93,0.04,-0.04,0,0.89,0.10,-0.05,0,2016-05-10,,,,,2.630,0.300,-0.180,0,Kepler
Kepler-1024,b,Kepler-1024 b,Transit,0,1,66.41621330,0.00035380,-0.00035380,0,,,,,,,,,,,,,,,,,,0.349,0.024,-0.023,0,,,,,0,1,0,1,19h27m48.24s,291.950991,+38d15m06.1s,38.251698,1017.00,64.86,-69.53,0,1119.70,52.97,-52.97,0,15.983,,0,Kepler-band,16.006,,0,5143.00,126.73,-76.37,0,0.81,0.04,-0.05,0,0.78,0.04,-0.05,0,2016-05-10,,,,,3.910,0.270,-0.260,0,Kepler
Kepler-1025,b,Kepler-1025 b,Transit,0,1,37.32294930,0.00013630,-0.00013630,0,,,,,,,,,,,,,,,,,,0.177,0.037,-0.020,0,,,,,0,1,0,1,18h58m02.45s,284.510201,+43d57m42.0s,43.961666,716.00,148.44,-82.28,0,822.11,26.01,-26.01,0,13.573,,0,Kepler-band,13.556,,0,6089.00,102.40,-95.52,0,1.09,0.08,-0.07,0,1.13,0.23,-0.12,0,2016-05-10,,,,,1.980,0.410,-0.220,0,Kepler
Kepler-1026,b,Kepler-1026 b,Transit,0,1,36.51560530,0.00010370,-0.00010370,0,,,,,,,,,,,,,,,,,,0.197,0.029,-0.013,0,,,,,0,1,0,1,18h54m25.26s,283.605263,+39d59m52.7s,39.997980,389.00,19.89,-21.87,0,354.82,2.61,-2.61,0,14.254,,0,Kepler-band,14.202,,0,4948.00,85.79,-89.37,0,0.79,0.04,-0.04,0,0.75,0.03,-0.04,0,2016-05-10,,,,,2.210,0.330,-0.150,0,Kepler
